osmid,y,x,street_count,junction,highway,ref,geometry
8003158103,18.4830897,73.8296796,5,,,,POINT (73.8296796 18.4830897)
8003158109,18.4923315,73.8290082,3,,,,POINT (73.8290082 18.4923315)
8003158110,18.4923717,73.8288756,4,,,,POINT (73.8288756 18.4923717)
8003158114,18.4971227,73.8298936,1,,,,POINT (73.8298936 18.4971227)
8003188188,18.5963115,73.9023129,1,,,,POINT (73.9023129 18.5963115)
8003188189,18.5974024,73.902278,3,,,,POINT (73.902278 18.5974024)
8003188196,18.6035366,73.8975753,3,,,,POINT (73.8975753 18.6035366)
8003188200,18.6037996,73.8970677,3,,,,POINT (73.8970677 18.6037996)
8003199681,18.4971712,73.8377976,3,,,,POINT (73.8377976 18.4971712)
8003200191,18.4953462,73.8357907,3,,,,POINT (73.8357907 18.4953462)
8003200243,18.48112,73.8345729,3,,,,POINT (73.8345729 18.48112)
8003200244,18.4814692,73.8347768,3,,,,POINT (73.8347768 18.4814692)
8003200253,18.4818121,73.8350474,3,,,,POINT (73.8350474 18.4818121)
8003200256,18.4821733,73.8321431,3,,,,POINT (73.8321431 18.4821733)
8003200264,18.4832116,73.8321449,1,,,,POINT (73.8321449 18.4832116)
8003200265,18.4831398,73.8313563,3,,,,POINT (73.8313563 18.4831398)
8003259082,18.4444678,73.8738871,3,,,,POINT (73.8738871 18.4444678)
8003286181,18.4580459,73.8820937,3,,,,POINT (73.8820937 18.4580459)
8003286182,18.4579806,73.8821719,3,,,,POINT (73.8821719 18.4579806)
8003287016,18.4511349,73.8678791,3,,,,POINT (73.8678791 18.4511349)
8003287017,18.4511122,73.868318,3,,,,POINT (73.868318 18.4511122)
8003287020,18.4555299,73.8771786,3,,,,POINT (73.8771786 18.4555299)
8003287021,18.4550573,73.8772021,1,,,,POINT (73.8772021 18.4550573)
8003287024,18.4550936,73.8775635,1,,,,POINT (73.8775635 18.4550936)
8003287025,18.4535809,73.8849425,3,,,,POINT (73.8849425 18.4535809)
8003287030,18.4484842,73.868784,3,,,,POINT (73.868784 18.4484842)
8003287031,18.4483083,73.8667276,3,,,,POINT (73.8667276 18.4483083)
8003287060,18.4528553,73.8838318,4,,,,POINT (73.8838318 18.4528553)
8003287066,18.4517218,73.8820334,3,,,,POINT (73.8820334 18.4517218)
8003287079,18.4500679,73.8775281,3,,,,POINT (73.8775281 18.4500679)
8003287080,18.4500487,73.8772168,3,,,,POINT (73.8772168 18.4500487)
8003287081,18.450043,73.8768359,3,,,,POINT (73.8768359 18.450043)
8003287083,18.4499417,73.8758207,4,,,,POINT (73.8758207 18.4499417)
8003287084,18.4498566,73.8754004,3,,,,POINT (73.8754004 18.4498566)
8003287285,18.4498169,73.8751761,3,,,,POINT (73.8751761 18.4498169)
8003287286,18.4497646,73.8748106,3,,,,POINT (73.8748106 18.4497646)
8003287287,18.4496947,73.8744064,3,,,,POINT (73.8744064 18.4496947)
8003287288,18.4495821,73.8738174,3,,,,POINT (73.8738174 18.4495821)
8003287289,18.44957,73.8735679,4,,,,POINT (73.8735679 18.44957)
8003287290,18.4495629,73.873333,3,,,,POINT (73.873333 18.4495629)
8003287291,18.4495763,73.8730446,3,,,,POINT (73.8730446 18.4495763)
8003287292,18.4495922,73.8726664,3,,,,POINT (73.8726664 18.4495922)
8003287293,18.4496138,73.8722379,3,,,,POINT (73.8722379 18.4496138)
8003287294,18.4496272,73.8719099,3,,,,POINT (73.8719099 18.4496272)
8003287295,18.4495919,73.8715127,4,,,,POINT (73.8715127 18.4495919)
8003287296,18.4495167,73.8712032,3,,,,POINT (73.8712032 18.4495167)
8003287297,18.4493802,73.8708562,3,,,,POINT (73.8708562 18.4493802)
8003287298,18.4490347,73.8700695,4,,,,POINT (73.8700695 18.4490347)
8003287300,18.4484253,73.8686364,4,,,,POINT (73.8686364 18.4484253)
8003287301,18.4483669,73.8684608,4,,,,POINT (73.8684608 18.4483669)
8003287302,18.4483059,73.8682065,4,,,,POINT (73.8682065 18.4483059)
8003287303,18.4482577,73.8679723,3,,,,POINT (73.8679723 18.4482577)
8003287304,18.4482126,73.8676586,3,,,,POINT (73.8676586 18.4482126)
8003287305,18.4481939,73.8674794,4,,,,POINT (73.8674794 18.4481939)
8003287306,18.4481906,73.867233,3,,,,POINT (73.867233 18.4481906)
8003287308,18.4482427,73.8668113,4,,,,POINT (73.8668113 18.4482427)
8003305287,18.4438014,73.8739188,3,,,,POINT (73.8739188 18.4438014)
8003305291,18.4436095,73.8735871,1,,,,POINT (73.8735871 18.4436095)
8003305295,18.4419565,73.8733235,1,,,,POINT (73.8733235 18.4419565)
8003305296,18.4419219,73.8730561,1,,,,POINT (73.8730561 18.4419219)
8003305297,18.441799,73.8725777,1,,,,POINT (73.8725777 18.441799)
8003308993,18.4958808,73.8368583,3,,,,POINT (73.8368583 18.4958808)
8003309019,18.4946212,73.8303249,3,,,,POINT (73.8303249 18.4946212)
8003309022,18.5044958,73.8351756,3,,,,POINT (73.8351756 18.5044958)
8003316321,18.589561,73.8989004,1,,,,POINT (73.8989004 18.589561)
8003316322,18.5899631,73.8989082,3,,,,POINT (73.8989082 18.5899631)
8003316353,18.5922104,73.8981672,3,,,,POINT (73.8981672 18.5922104)
8003316354,18.597594,73.8987417,1,,,,POINT (73.8987417 18.597594)
8003323390,18.4569839,73.8829483,3,,,,POINT (73.8829483 18.4569839)
8003323391,18.4535618,73.8847948,3,,,,POINT (73.8847948 18.4535618)
8003362578,18.6000806,73.9062983,3,,,,POINT (73.9062983 18.6000806)
8003371999,18.4817803,73.9190626,1,,,,POINT (73.9190626 18.4817803)
8003372021,18.4823361,73.9203233,1,,,,POINT (73.9203233 18.4823361)
8003372024,18.4826214,73.9187499,3,,,,POINT (73.9187499 18.4826214)
8003429804,18.5001868,73.8408626,3,,,,POINT (73.8408626 18.5001868)
8003429808,18.4923374,73.8343134,3,,,,POINT (73.8343134 18.4923374)
8003429841,18.4896527,73.8354627,3,,,,POINT (73.8354627 18.4896527)
8003429844,18.4834153,73.8294838,3,,,,POINT (73.8294838 18.4834153)
8003470990,18.5886637,73.9096652,1,,,,POINT (73.9096652 18.5886637)
8003470994,18.5889102,73.9087716,1,,,,POINT (73.9087716 18.5889102)
8003470995,18.5888866,73.9092627,3,,,,POINT (73.9092627 18.5888866)
8003470996,18.5892021,73.9087734,1,,,,POINT (73.9087734 18.5892021)
8003470997,18.5891706,73.9092766,3,,,,POINT (73.9092766 18.5891706)
8003470998,18.5889689,73.9097183,1,,,,POINT (73.9097183 18.5889689)
8003470999,18.5889992,73.9092678,3,,,,POINT (73.9092678 18.5889992)
8003472587,18.4832824,73.8274218,3,,,,POINT (73.8274218 18.4832824)
8003472588,18.4831992,73.8275738,4,,traffic_signals,,POINT (73.8275738 18.4831992)
8003472595,18.4829402,73.8298045,4,,,,POINT (73.8298045 18.4829402)
8003472596,18.483294,73.8293215,3,,,,POINT (73.8293215 18.483294)
8003472597,18.4822862,73.8313973,3,,,,POINT (73.8313973 18.4822862)
8003493767,18.5923425,73.9289363,1,,,,POINT (73.9289363 18.5923425)
8003493768,18.5919532,73.9289695,3,,,,POINT (73.9289695 18.5919532)
8003493774,18.5919291,73.9287113,3,,,,POINT (73.9287113 18.5919291)
8003493778,18.5912347,73.9294683,3,,,,POINT (73.9294683 18.5912347)
8003516292,18.5897874,73.9292959,3,,,,POINT (73.9292959 18.5897874)
8003516293,18.5895679,73.9292134,1,,,,POINT (73.9292134 18.5895679)
8003516294,18.5896605,73.9295773,1,,,,POINT (73.9295773 18.5896605)
8003516295,18.5902606,73.9289985,3,,,,POINT (73.9289985 18.5902606)
8003516296,18.5901733,73.9283311,3,,,,POINT (73.9283311 18.5901733)
8003516297,18.5897001,73.9288282,1,,,,POINT (73.9288282 18.5897001)
8003516298,18.5896624,73.9285058,3,,,,POINT (73.9285058 18.5896624)
8003516299,18.5886936,73.929886,1,,,,POINT (73.929886 18.5886936)
8003516301,18.5883497,73.9298027,1,,,,POINT (73.9298027 18.5883497)
8003516308,18.5885147,73.9289681,3,,,,POINT (73.9289681 18.5885147)
8003516310,18.5879515,73.9298437,1,,,,POINT (73.9298437 18.5879515)
8003516311,18.5898462,73.9279742,1,,,,POINT (73.9279742 18.5898462)
8003516312,18.5903091,73.9279551,3,,,,POINT (73.9279551 18.5903091)
8003516313,18.5895494,73.9272476,1,,,,POINT (73.9272476 18.5895494)
8003521475,18.4862925,73.8195368,1,,,,POINT (73.8195368 18.4862925)
8003521480,18.502394,73.8250038,4,,,,POINT (73.8250038 18.502394)
8003521482,18.4981636,73.827319,3,,,,POINT (73.827319 18.4981636)
8003521483,18.4980364,73.8278618,3,,,,POINT (73.8278618 18.4980364)
8003521484,18.4980993,73.8269405,3,,,,POINT (73.8269405 18.4980993)
8003555585,18.4899049,73.8354187,3,,,,POINT (73.8354187 18.4899049)
8003589328,18.5886666,73.9121739,1,,,,POINT (73.9121739 18.5886666)
8003619125,18.5938285,73.911906,3,,,,POINT (73.911906 18.5938285)
8003811479,18.4476969,73.8104229,4,,,,POINT (73.8104229 18.4476969)
8003811481,18.44873,73.8107175,3,,,,POINT (73.8107175 18.44873)
8004943275,18.5777137,73.9849033,1,,,,POINT (73.9849033 18.5777137)
8004943276,18.5773996,73.9850703,3,,,,POINT (73.9850703 18.5773996)
8004943277,18.5773447,73.9837153,3,,,,POINT (73.9837153 18.5773447)
8004943279,18.5774112,73.9833605,3,,,,POINT (73.9833605 18.5774112)
8004943282,18.5771884,73.9833639,3,,,,POINT (73.9833639 18.5771884)
8004965775,18.5857739,73.9782549,3,,,,POINT (73.9782549 18.5857739)
8004965776,18.5859415,73.9788157,1,,,,POINT (73.9788157 18.5859415)
8004975185,18.584282,73.9785736,3,,,,POINT (73.9785736 18.584282)
8004975188,18.5840592,73.9794629,3,,,,POINT (73.9794629 18.5840592)
8004975193,18.5844278,73.9786056,3,,,,POINT (73.9786056 18.5844278)
8004975195,18.5846678,73.9792833,3,,,,POINT (73.9792833 18.5846678)
8004975228,18.5786068,73.9814207,3,,,,POINT (73.9814207 18.5786068)
8004975231,18.5784405,73.98086,1,,,,POINT (73.98086 18.5784405)
8004975234,18.5801251,73.9796906,3,,,,POINT (73.9796906 18.5801251)
8004975246,18.5843893,73.9802995,3,,,,POINT (73.9802995 18.5843893)
8004975259,18.5845043,73.9806774,3,,,,POINT (73.9806774 18.5845043)
8004975264,18.5842173,73.9812597,3,,,,POINT (73.9812597 18.5842173)
8004975268,18.583561,73.9813715,3,,,,POINT (73.9813715 18.583561)
8004975271,18.5840147,73.9835771,3,,,,POINT (73.9835771 18.5840147)
8005002756,18.5690402,73.9968751,1,,,,POINT (73.9968751 18.5690402)
8005002780,18.5684625,73.997651,3,,,,POINT (73.997651 18.5684625)
8005002783,18.5685048,73.9974042,3,,,,POINT (73.9974042 18.5685048)
8005004088,18.5771592,73.9837409,3,,,,POINT (73.9837409 18.5771592)
8005004089,18.5770996,73.9846403,3,,,,POINT (73.9846403 18.5770996)
8005004092,18.5774299,73.9865289,3,,,,POINT (73.9865289 18.5774299)
8005004099,18.5782012,73.9846221,3,,,,POINT (73.9846221 18.5782012)
8005004103,18.5778894,73.9842494,1,,,,POINT (73.9842494 18.5778894)
8005004109,18.579119,73.986742,1,,,,POINT (73.986742 18.579119)
8005004110,18.5790636,73.9862491,3,,,,POINT (73.9862491 18.5790636)
8005004114,18.5786388,73.9817356,3,,,,POINT (73.9817356 18.5786388)
8005004118,18.5766176,73.981814,1,,,,POINT (73.981814 18.5766176)
8005004127,18.5805153,73.9822225,3,,,,POINT (73.9822225 18.5805153)
8005004132,18.5779486,73.9793804,1,,,,POINT (73.9793804 18.5779486)
8005004166,18.5783041,73.9765175,1,,,,POINT (73.9765175 18.5783041)
8005004192,18.5863666,73.9785049,1,,,,POINT (73.9785049 18.5863666)
8005004193,18.585884,73.9786234,3,,,,POINT (73.9786234 18.585884)
8005004194,18.5846602,73.9816846,1,,,,POINT (73.9816846 18.5846602)
8005004200,18.5870522,73.9833244,1,,,,POINT (73.9833244 18.5870522)
8005004201,18.5872478,73.98456,3,,,,POINT (73.98456 18.5872478)
8005004205,18.5819946,73.9840078,3,,,,POINT (73.9840078 18.5819946)
8005004209,18.582754,73.983594,1,,,,POINT (73.983594 18.582754)
8005004210,18.5872231,73.9881562,3,,,,POINT (73.9881562 18.5872231)
8005004211,18.5880027,73.9877847,3,,,,POINT (73.9877847 18.5880027)
8005004219,18.5856738,73.9896626,1,,,,POINT (73.9896626 18.5856738)
8005004221,18.5810032,73.9892211,1,,,,POINT (73.9892211 18.5810032)
8005004228,18.5843775,73.9966033,3,,,,POINT (73.9966033 18.5843775)
8005012813,18.5704676,73.9902948,3,,,,POINT (73.9902948 18.5704676)
8005012816,18.5689811,73.9914177,3,,,,POINT (73.9914177 18.5689811)
8005012821,18.5704825,73.9906597,3,,,,POINT (73.9906597 18.5704825)
8005012823,18.569624,73.9910913,3,,,,POINT (73.9910913 18.569624)
8005012828,18.5698482,73.9908802,3,,,,POINT (73.9908802 18.5698482)
8005012829,18.5700156,73.9910783,3,,,,POINT (73.9910783 18.5700156)
8005012830,18.5704558,73.9900029,3,,,,POINT (73.9900029 18.5704558)
8005012831,18.5704908,73.9908629,1,,,,POINT (73.9908629 18.5704908)
8005012832,18.5707259,73.9897856,3,,,,POINT (73.9897856 18.5707259)
8005012833,18.5707835,73.9909968,1,,,,POINT (73.9909968 18.5707835)
8005012835,18.5698602,73.9905743,3,,,,POINT (73.9905743 18.5698602)
8005012840,18.569488,73.9890365,3,,,,POINT (73.9890365 18.569488)
8005012841,18.570026,73.9876879,3,,,,POINT (73.9876879 18.570026)
8005012842,18.5706118,73.9898532,3,,,,POINT (73.9898532 18.5706118)
8005012845,18.5699651,73.989411,3,,,,POINT (73.989411 18.5699651)
8005012847,18.569228,73.9892158,1,,,,POINT (73.9892158 18.569228)
8005012852,18.5697941,73.9877062,3,,,,POINT (73.9877062 18.5697941)
8005012853,18.5694024,73.9892833,3,,,,POINT (73.9892833 18.5694024)
8005012856,18.5695178,73.9883706,1,,,,POINT (73.9883706 18.5695178)
8005012857,18.5696901,73.9877153,3,,,,POINT (73.9877153 18.5696901)
8005012858,18.5719723,73.9890325,3,,,,POINT (73.9890325 18.5719723)
8005012859,18.5721413,73.9875336,3,,,,POINT (73.9875336 18.5721413)
8005012867,18.572311,73.9896871,1,,,,POINT (73.9896871 18.572311)
8005012877,18.5702957,73.9919381,3,,,,POINT (73.9919381 18.5702957)
8005012878,18.5718368,73.9920796,3,,,,POINT (73.9920796 18.5718368)
8005012879,18.5712553,73.9911206,1,,,,POINT (73.9911206 18.5712553)
8005012880,18.5713768,73.9904385,3,,,,POINT (73.9904385 18.5713768)
8005012884,18.5713661,73.9903592,3,,,,POINT (73.9903592 18.5713661)
8005013385,18.5685502,73.997139,3,,,,POINT (73.997139 18.5685502)
8005013387,18.568421,73.9979213,3,,,,POINT (73.9979213 18.568421)
8005013395,18.568891,73.9963207,1,,,,POINT (73.9963207 18.568891)
8005013397,18.5684531,73.9963404,3,,,,POINT (73.9963404 18.5684531)
8005013398,18.5684311,73.9968588,3,,,,POINT (73.9968588 18.5684311)
8005013417,18.5687673,73.9968124,1,,,,POINT (73.9968124 18.5687673)
8005013418,18.5687838,73.9963255,3,,,,POINT (73.9963255 18.5687838)
8005013430,18.5703479,73.9912212,1,,,,POINT (73.9912212 18.5703479)
8005013437,18.5700108,73.9904298,3,,,,POINT (73.9904298 18.5700108)
8005031661,18.5780077,73.9890686,1,,,,POINT (73.9890686 18.5780077)
8005031662,18.5780617,73.9883182,3,,,,POINT (73.9883182 18.5780617)
8005031678,18.5800796,73.9921595,1,,,,POINT (73.9921595 18.5800796)
8005031679,18.5790644,73.9919758,3,,,,POINT (73.9919758 18.5790644)
8005041958,18.5791708,73.9833569,1,,,,POINT (73.9833569 18.5791708)
8005041963,18.5802729,73.9825423,3,,,,POINT (73.9825423 18.5802729)
8005041967,18.5758271,73.9786039,3,,,,POINT (73.9786039 18.5758271)
8005060888,18.5730967,73.9913555,1,,,,POINT (73.9913555 18.5730967)
8005060889,18.5717311,73.9912253,3,,,,POINT (73.9912253 18.5717311)
8005060890,18.5730684,73.9916229,1,,,,POINT (73.9916229 18.5730684)
8005060891,18.5717055,73.9914988,3,,,,POINT (73.9914988 18.5717055)
8005060892,18.571343,73.994176,1,,,,POINT (73.994176 18.571343)
8005060893,18.5713811,73.9939104,1,,,,POINT (73.9939104 18.5713811)
8005060894,18.5718544,73.9942094,3,,,,POINT (73.9942094 18.5718544)
8005060906,18.5720033,73.9935432,1,,,,POINT (73.9935432 18.5720033)
8005060907,18.5724257,73.9936029,3,,,,POINT (73.9936029 18.5724257)
8005060908,18.5719489,73.9931866,1,,,,POINT (73.9931866 18.5719489)
8005060909,18.5724782,73.9932604,3,,,,POINT (73.9932604 18.5724782)
8005060910,18.5721589,73.9928867,1,,,,POINT (73.9928867 18.5721589)
8005060911,18.5725266,73.9929441,3,,,,POINT (73.9929441 18.5725266)
8005060914,18.572168,73.9956475,3,,,,POINT (73.9956475 18.572168)
8005060924,18.5718343,73.9983698,3,,,,POINT (73.9983698 18.5718343)
8005060925,18.57298,73.9985012,3,,,,POINT (73.9985012 18.57298)
8005060926,18.5723694,73.9979632,1,,,,POINT (73.9979632 18.5723694)
8005060934,18.575695,73.997882,1,,,,POINT (73.997882 18.575695)
8005060935,18.5777603,73.9982045,3,,,,POINT (73.9982045 18.5777603)
8005060936,18.5773936,73.9946545,1,,,,POINT (73.9946545 18.5773936)
8005060937,18.5780742,73.9947579,3,,,,POINT (73.9947579 18.5780742)
8005060938,18.5790719,73.9949438,1,,,,POINT (73.9949438 18.5790719)
8005060939,18.5780641,73.9948387,3,,,,POINT (73.9948387 18.5780641)
8005060942,18.5789945,73.9920886,3,,,,POINT (73.9920886 18.5789945)
8005060949,18.5787778,73.9920325,1,,,,POINT (73.9920325 18.5787778)
8005060971,18.576525,73.9940746,1,,,,POINT (73.9940746 18.576525)
8005060972,18.5781296,73.9943127,4,,,,POINT (73.9943127 18.5781296)
8005074525,18.5766989,73.9881755,3,,,,POINT (73.9881755 18.5766989)
8005074533,18.5773115,73.9878469,1,,,,POINT (73.9878469 18.5773115)
8005074534,18.5767191,73.9878143,3,,,,POINT (73.9878143 18.5767191)
8005074547,18.5813967,73.9888637,3,,,,POINT (73.9888637 18.5813967)
8005074550,18.5808717,73.9889034,3,,,,POINT (73.9889034 18.5808717)
8005074551,18.5808706,73.9883904,3,,,,POINT (73.9883904 18.5808706)
8005074553,18.5816437,73.9901813,1,,,,POINT (73.9901813 18.5816437)
8005074576,18.5827789,73.9983036,1,,,,POINT (73.9983036 18.5827789)
8005074579,18.5791929,73.9955084,3,,,,POINT (73.9955084 18.5791929)
8005074580,18.5802797,73.9957548,1,,,,POINT (73.9957548 18.5802797)
8005074583,18.5791797,73.995222,3,,,,POINT (73.995222 18.5791797)
8005077586,18.5801886,73.9948023,1,,,,POINT (73.9948023 18.5801886)
8005077592,18.5802814,73.9950723,1,,,,POINT (73.9950723 18.5802814)
8005077593,18.5791981,73.9950006,3,,,,POINT (73.9950006 18.5791981)
8005077594,18.5802859,73.9954153,1,,,,POINT (73.9954153 18.5802859)
8005077596,18.5795281,73.9955883,3,,,,POINT (73.9955883 18.5795281)
8005077603,18.5802268,73.996163,1,,,,POINT (73.996163 18.5802268)
8005077608,18.5788485,73.9971126,1,,,,POINT (73.9971126 18.5788485)
8005077609,18.5778536,73.9970288,3,,,,POINT (73.9970288 18.5778536)
8005192099,18.5841185,73.9773329,1,,,,POINT (73.9773329 18.5841185)
8005192100,18.583586,73.9771682,3,,,,POINT (73.9771682 18.583586)
8005192101,18.5840881,73.9779138,1,,,,POINT (73.9779138 18.5840881)
8005192102,18.5834297,73.9777311,3,,,,POINT (73.9777311 18.5834297)
8005192107,18.5821104,73.983543,3,,,,POINT (73.983543 18.5821104)
8005192111,18.5810061,73.9837767,3,,,,POINT (73.9837767 18.5810061)
8005192113,18.5810631,73.9831317,3,,,,POINT (73.9831317 18.5810631)
8005192114,18.5811134,73.9825589,3,,,,POINT (73.9825589 18.5811134)
8005192120,18.5782158,73.9797531,1,,,,POINT (73.9797531 18.5782158)
8005192121,18.5775964,73.9796687,3,,,,POINT (73.9796687 18.5775964)
8005224294,18.5843976,73.9942139,3,,,,POINT (73.9942139 18.5843976)
8005224298,18.5846243,73.9940428,1,,,,POINT (73.9940428 18.5846243)
8005224299,18.5842417,73.9939746,1,,,,POINT (73.9939746 18.5842417)
8005224300,18.5844254,73.9940084,4,,,,POINT (73.9940084 18.5844254)
8005224301,18.5845847,73.9942452,1,,,,POINT (73.9942452 18.5845847)
8005224302,18.5841697,73.9941759,1,,,,POINT (73.9941759 18.5841697)
8005224310,18.5819726,73.9899669,1,,,,POINT (73.9899669 18.5819726)
8005259851,18.5025255,73.8760416,1,,,,POINT (73.8760416 18.5025255)
8005259852,18.5023294,73.8751071,3,,,,POINT (73.8751071 18.5023294)
8005262203,18.5046735,73.8647718,3,,,,POINT (73.8647718 18.5046735)
8005262208,18.5064464,73.8645299,3,,,,POINT (73.8645299 18.5064464)
8005262210,18.508039,73.8646696,1,,,,POINT (73.8646696 18.508039)
8005262217,18.5095061,73.8716893,3,,,,POINT (73.8716893 18.5095061)
8005262218,18.5089008,73.8715305,3,,,,POINT (73.8715305 18.5089008)
8005262222,18.5069513,73.8737562,3,,,,POINT (73.8737562 18.5069513)
8005262226,18.5092921,73.8723147,3,,,,POINT (73.8723147 18.5092921)
8005262235,18.5074659,73.8783495,3,,,,POINT (73.8783495 18.5074659)
8005262238,18.5073703,73.8786361,3,,,,POINT (73.8786361 18.5073703)
8005343402,18.5880136,73.9114631,3,,,,POINT (73.9114631 18.5880136)
8005347191,18.5104789,73.873632,1,,,,POINT (73.873632 18.5104789)
8005347192,18.5099156,73.8734361,3,,,,POINT (73.8734361 18.5099156)
8005347193,18.5095342,73.8732657,1,,,,POINT (73.8732657 18.5095342)
8005347196,18.5100899,73.8738148,1,,,,POINT (73.8738148 18.5100899)
8005347197,18.5097836,73.8733813,3,,,,POINT (73.8733813 18.5097836)
8005347208,18.5099925,73.8739854,1,,,,POINT (73.8739854 18.5099925)
8005347209,18.5100469,73.8747653,3,,,,POINT (73.8747653 18.5100469)
8005347216,18.5085099,73.8774004,1,,,,POINT (73.8774004 18.5085099)
8005347241,18.5067197,73.8807286,3,,,,POINT (73.8807286 18.5067197)
8005347242,18.507637,73.8808082,1,,,,POINT (73.8808082 18.507637)
8005347243,18.5065024,73.8822311,3,,,,POINT (73.8822311 18.5065024)
8005347253,18.5125745,73.87727,3,,,,POINT (73.87727 18.5125745)
8005347254,18.5123243,73.8774333,3,,,,POINT (73.8774333 18.5123243)
8005347256,18.51224,73.8775271,3,,,,POINT (73.8775271 18.51224)
8005347258,18.5122419,73.8767515,3,,,,POINT (73.8767515 18.5122419)
8005347259,18.5136925,73.8772951,3,,,,POINT (73.8772951 18.5136925)
8005347266,18.5127704,73.8770988,3,,,,POINT (73.8770988 18.5127704)
8005350163,18.4902068,73.8212772,3,,,,POINT (73.8212772 18.4902068)
8005388910,18.5154378,73.8769334,3,,,,POINT (73.8769334 18.5154378)
8005388913,18.5149356,73.8773653,1,,,,POINT (73.8773653 18.5149356)
8005388922,18.5189191,73.8774695,3,,,,POINT (73.8774695 18.5189191)
